EmpName,left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
Francis Brady,0,0.84,0.44,5.0,131.0,5.0,1,0,support,medium
Duane Nash,0,0.53,0.77,2.0,167.0,2.0,0,0,support,medium
Robert Gordon,0,0.86,0.71,5.0,273.0,3.0,0,0,support,medium
Arthur Murphy,0,0.77,0.68,3.0,98.0,3.0,0,0,support,medium
Jeremy Hampton,0,0.97,0.94,4.0,253.0,3.0,0,0,support,medium
Evan Greer,0,0.69,0.87,5.0,174.0,3.0,0,0,support,medium
Dennis Stephens,0,0.73,0.9,3.0,274.0,2.0,0,0,support,high
Louis Norris,0,0.42,0.47,6.0,174.0,5.0,0,0,technical,low
Mina McGuire,0,0.4,0.47,5.0,173.0,5.0,0,0,technical,medium
Susie Rodriguez,0,0.33,0.41,2.0,198.0,4.0,0,0,technical,medium
Bernard Blair,0,0.68,0.66,3.0,238.0,2.0,0,0,management,medium
Mayme Valdez,0,0.78,0.8,3.0,256.0,2.0,0,0,IT,medium
Francis Patton,0,0.92,0.6,3.0,179.0,2.0,0,0,IT,low
Eugenia Potter,0,0.66,0.66,4.0,273.0,4.0,1,0,IT,low
Lou Ball,0,0.6,0.45,3.0,104.0,4.0,0,0,IT,low
Cora Estrada,0,0.86,0.83,4.0,208.0,3.0,1,0,IT,low
Alejandro Romero,0,0.61,0.49,3.0,275.0,2.0,0,0,product_mng,low
Ray Jenkins,0,0.71,0.68,3.0,231.0,2.0,1,0,product_mng,low
Flora Palmer,0,0.86,0.62,4.0,186.0,3.0,0,0,product_mng,low
Bernice Sullivan,0,0.96,0.59,3.0,241.0,3.0,0,0,product_mng,low
Alejandro Barker,0,0.7,0.54,3.0,194.0,2.0,1,0,IT,low
Frederick Stone,0,0.38,0.49,4.0,196.0,3.0,0,1,management,high
Martin Castillo,0,0.39,0.75,6.0,185.0,3.0,0,1,management,high
Eleanor Wagner,0,0.49,0.4,2.0,148.0,2.0,1,1,management,high
Chase Wright,0,0.78,0.62,4.0,150.0,3.0,0,1,management,high
Elizabeth Holt,0,0.74,0.79,5.0,121.0,5.0,0,1,management,high
Nora McCarthy,0,0.82,0.76,4.0,266.0,3.0,0,1,management,high
Alan Stewart,0,0.6,0.42,2.0,109.0,6.0,0,0,sales,low
Isabel Brock,0,0.72,0.99,3.0,143.0,4.0,0,0,sales,low
Bill Rice,0,0.73,0.97,3.0,174.0,3.0,0,0,sales,low
Alice McGuire,0,0.89,0.55,4.0,159.0,2.0,0,0,sales,medium
Mitchell Burns,0,0.74,0.94,4.0,157.0,2.0,0,0,sales,medium
Adelaide McKinney,0,0.83,0.57,2.0,222.0,2.0,0,0,sales,medium
Ernest Valdez,0,0.24,0.88,5.0,199.0,5.0,1,0,sales,medium
William Flowers,0,0.93,0.89,3.0,255.0,7.0,1,0,sales,medium
Lillian Bishop,0,0.96,0.62,4.0,253.0,7.0,0,0,sales,medium
Hulda Rivera,0,0.16,0.68,5.0,149.0,7.0,1,0,sales,medium
Marvin Willis,0,0.21,0.85,6.0,285.0,7.0,0,0,sales,medium
Cynthia Gibbs,0,0.69,0.54,3.0,164.0,7.0,0,0,sales,medium
Rosalie Stanley,0,0.66,0.96,3.0,243.0,3.0,1,0,sales,medium
Jose Walsh,0,0.67,0.39,2.0,207.0,7.0,0,0,sales,medium
Ralph Carpenter,0,0.85,0.58,4.0,186.0,7.0,0,0,sales,medium
Ann Carpenter,0,0.37,0.92,4.0,211.0,7.0,0,0,sales,high
Bobby Burgess,0,0.64,0.64,2.0,190.0,3.0,0,0,sales,low
Martha Cohen,0,0.91,0.82,2.0,241.0,3.0,0,0,sales,medium
Tommy Reid,0,0.96,0.68,3.0,206.0,3.0,0,0,sales,medium
Dennis Weber,0,0.74,0.7,4.0,273.0,3.0,0,0,sales,medium
Mario Hogan,0,0.94,0.99,2.0,157.0,3.0,0,0,sales,medium
Travis Turner,0,0.37,0.72,3.0,183.0,2.0,0,0,sales,low
Earl McGuire,0,0.92,0.85,3.0,151.0,6.0,1,0,sales,low
Rose Spencer,0,0.86,0.72,3.0,217.0,3.0,0,0,sales,low
Joseph Lamb,0,0.66,0.49,5.0,235.0,8.0,1,0,sales,low
Oscar Hicks,0,0.19,0.61,4.0,127.0,8.0,0,0,sales,low
Helen Allen,0,0.65,0.61,5.0,167.0,8.0,0,0,sales,low
Allie Sparks,0,0.92,0.44,3.0,260.0,8.0,0,0,sales,low
Frances Crawford,0,0.83,0.8,3.0,240.0,8.0,0,0,sales,low
Marc Collins,0,0.94,0.82,4.0,187.0,3.0,0,0,sales,low
Amanda Hanson,0,0.42,0.69,3.0,126.0,2.0,0,0,sales,low
Gussie Jacobs,0,0.78,0.53,6.0,168.0,3.0,0,0,sales,low
Lois Goodwin,0,0.58,0.76,4.0,197.0,5.0,0,0,sales,low
Gavin Simmons,0,0.5,0.64,2.0,170.0,8.0,0,0,sales,low
Viola Thompson,0,0.82,0.76,3.0,219.0,8.0,1,0,IT,low
Gary Bennett,0,0.97,0.92,6.0,137.0,8.0,1,0,product_mng,low
Bessie Watson,0,0.8,0.93,3.0,225.0,4.0,0,0,product_mng,low
Trevor Greer,0,0.82,0.84,3.0,194.0,3.0,0,0,product_mng,low
Leon Hale,0,0.95,0.99,5.0,251.0,4.0,0,0,product_mng,low
Marcus Cannon,0,0.88,0.51,5.0,195.0,4.0,0,0,IT,low
May Bell,0,0.5,0.86,3.0,180.0,7.0,0,1,management,high
Henrietta Perez,0,0.53,0.8,2.0,225.0,7.0,1,1,management,high
Ina Torres,0,0.82,0.74,3.0,229.0,7.0,0,1,management,high
Kate Day,0,0.15,0.74,6.0,144.0,7.0,0,1,management,high
Mark Martinez,0,0.92,0.7,3.0,129.0,3.0,0,1,management,high
Laura Munoz,0,0.53,0.74,3.0,172.0,10.0,0,1,management,high
Barbara Williamson,0,0.58,1.0,4.0,220.0,10.0,0,0,marketing,medium
Louise Cole,0,0.88,0.74,3.0,273.0,10.0,0,0,sales,medium
Jayden Hamilton,0,0.85,0.72,3.0,245.0,10.0,0,0,accounting,medium
Cecilia Aguilar,0,0.99,0.68,5.0,264.0,10.0,1,0,support,medium
Eva Tyler,0,0.94,0.73,3.0,268.0,10.0,0,0,technical,medium
Isaiah Phelps,0,0.63,0.94,3.0,172.0,3.0,0,0,management,medium
Isaac Hart,0,0.85,0.9,3.0,245.0,3.0,0,0,marketing,medium
Roy Stone,0,0.95,0.66,5.0,192.0,3.0,0,0,marketing,medium
Rosetta Fitzgerald,0,0.71,0.66,3.0,268.0,4.0,0,0,marketing,high
Jackson Romero,0,0.49,0.88,4.0,244.0,3.0,0,0,sales,low
Matilda Ramos,0,0.71,0.69,4.0,222.0,4.0,0,0,sales,medium
Adele Blake,0,0.52,0.62,5.0,239.0,2.0,0,0,sales,medium
Dustin Rodgers,0,0.48,0.72,3.0,143.0,4.0,0,0,sales,medium
Mark Hill,0,0.82,0.79,3.0,160.0,3.0,0,0,sales,medium
Eunice Hampton,0,0.83,0.76,2.0,255.0,7.0,0,0,sales,low
John Dawson,0,0.85,0.87,4.0,152.0,7.0,0,0,sales,low
Jesse Garrett,0,0.57,0.64,4.0,226.0,7.0,0,0,sales,low
Adeline Guzman,0,0.16,0.63,5.0,266.0,7.0,0,0,IT,low
Tillie Thomas,0,0.85,0.64,5.0,256.0,7.0,0,0,product_mng,low
Glen Obrien,0,0.82,0.67,3.0,198.0,3.0,1,0,product_mng,low
Lily Harris,0,0.9,0.89,4.0,254.0,7.0,0,0,product_mng,low
Sara Ingram,0,0.92,0.64,2.0,104.0,7.0,0,0,product_mng,low
Phoebe Francis,0,0.9,0.48,4.0,136.0,7.0,0,0,IT,low
Caroline Hale,0,0.82,0.8,5.0,205.0,3.0,0,0,IT,low
Margaret Foster,0,0.84,0.81,4.0,236.0,3.0,1,0,IT,low
Jimmy Summers,0,0.92,0.65,3.0,176.0,3.0,0,0,IT,low
Connor Russell,0,0.82,0.82,3.0,148.0,3.0,0,0,IT,low
Victoria Gibbs,0,0.8,0.8,4.0,146.0,3.0,1,0,IT,low
Luella Fleming,0,0.6,0.85,3.0,242.0,2.0,0,0,IT,low
Winnie Long,0,0.14,0.38,5.0,115.0,6.0,1,0,marketing,high
Randall Farmer,0,0.85,0.89,4.0,150.0,3.0,0,0,accounting,high
Rosie Hall,0,0.55,0.81,3.0,239.0,8.0,0,0,accounting,high
Maurice Pittman,0,0.49,0.71,4.0,178.0,8.0,0,0,IT,medium
Leroy Vaughn,0,0.82,0.58,5.0,263.0,8.0,0,0,IT,medium
Ada Munoz,0,0.59,0.77,3.0,272.0,8.0,0,0,management,high
Micheal Lee,0,0.9,0.82,3.0,133.0,8.0,0,0,marketing,medium
Alfred Pearson,0,0.62,0.72,3.0,149.0,3.0,1,0,marketing,medium
Harriett Conner,0,0.61,0.68,3.0,193.0,2.0,0,0,marketing,medium
Aiden Ingram,0,0.52,0.55,5.0,174.0,3.0,1,0,sales,medium
Ralph Schneider,0,0.79,0.87,4.0,223.0,5.0,0,0,sales,medium
Stella Drake,0,0.49,0.89,4.0,201.0,8.0,0,0,sales,medium
Vernon Brown,0,0.73,0.67,2.0,139.0,8.0,0,0,sales,medium
Victor Gomez,0,0.67,0.49,5.0,241.0,8.0,0,0,sales,medium
Matilda Ferguson,0,0.52,0.61,4.0,187.0,4.0,1,0,sales,medium
Roxie Tucker,0,0.72,0.64,4.0,192.0,3.0,0,0,sales,medium
Mark Graham,0,0.48,0.5,5.0,142.0,4.0,0,0,IT,medium
Isaac Garner,0,0.19,0.79,4.0,229.0,4.0,0,0,product_mng,medium
Nathan James,0,0.49,0.49,3.0,104.0,7.0,0,0,product_mng,high
Delia Cannon,0,0.9,0.76,3.0,255.0,7.0,0,0,product_mng,low
Edith Keller,0,0.49,0.49,4.0,212.0,7.0,0,0,product_mng,medium
Viola Ruiz,0,0.6,0.53,2.0,235.0,7.0,0,0,IT,medium
Curtis Daniels,0,0.62,0.85,3.0,237.0,3.0,1,0,IT,medium
Jane Soto,0,0.64,0.5,4.0,253.0,10.0,0,1,management,high
Roxie Mann,0,0.22,0.94,3.0,193.0,10.0,0,1,management,high
Gavin Frank,0,0.9,0.55,3.0,259.0,10.0,1,1,management,high
Kate Terry,0,0.74,0.95,5.0,266.0,10.0,0,1,management,high
Patrick Lindsey,0,0.85,0.54,3.0,185.0,10.0,0,1,management,high
Francis Owens,0,0.33,0.65,3.0,172.0,10.0,0,1,marketing,high
Adrian Rhodes,0,0.5,0.73,4.0,180.0,3.0,0,0,IT,low
Patrick Byrd,1,0.38,0.53,2.0,157.0,3.0,0,0,sales,low
Vera Moss,1,0.8,0.86,5.0,262.0,6.0,0,0,sales,medium
Noah Larson,1,0.11,0.88,7.0,272.0,4.0,0,0,sales,medium
Dominic Harmon,1,0.72,0.87,5.0,223.0,5.0,0,0,sales,low
Harriett Cummings,1,0.37,0.52,2.0,159.0,3.0,0,0,sales,low
Melvin Parsons,1,0.41,0.5,2.0,153.0,3.0,0,0,sales,low
Jennie Burke,1,0.1,0.77,6.0,247.0,4.0,0,0,sales,low
Amelia Harper,1,0.92,0.85,5.0,259.0,5.0,0,0,sales,low
Lucas Waters,1,0.89,1.0,5.0,224.0,5.0,0,0,sales,low
Ellen Vargas,1,0.42,0.53,2.0,142.0,3.0,0,0,sales,low
Dollie Hammond,1,0.45,0.54,2.0,135.0,3.0,0,0,sales,low
Steven Floyd,1,0.11,0.81,6.0,305.0,4.0,0,0,sales,low
Micheal Montgomery,1,0.84,0.92,4.0,234.0,5.0,0,0,sales,low
Louisa Hamilton,1,0.41,0.55,2.0,148.0,3.0,0,0,sales,low
Edward Russell,1,0.36,0.56,2.0,137.0,3.0,0,0,sales,low
Margaret Hicks,1,0.38,0.54,2.0,143.0,3.0,0,0,sales,low
Cynthia Griffith,1,0.45,0.47,2.0,160.0,3.0,0,0,sales,low
Ophelia Swanson,1,0.78,0.99,4.0,255.0,6.0,0,0,sales,low
Dale Baldwin,1,0.45,0.51,2.0,160.0,3.0,1,1,sales,low
Lucinda Gregory,1,0.76,0.89,5.0,262.0,5.0,0,0,sales,low
Caroline Barber,1,0.11,0.83,6.0,282.0,4.0,0,0,sales,low
Sue Edwards,1,0.38,0.55,2.0,147.0,3.0,0,0,sales,low
Lucy Watts,1,0.09,0.95,6.0,304.0,4.0,0,0,sales,low
Milton Hayes,1,0.46,0.57,2.0,139.0,3.0,0,0,sales,low
Maurice Newman,1,0.4,0.53,2.0,158.0,3.0,0,0,sales,low
Mollie Bryan,1,0.89,0.92,5.0,242.0,5.0,0,0,sales,low
Jonathan Patton,1,0.82,0.87,4.0,239.0,5.0,0,0,sales,low
Eleanor Robertson,1,0.4,0.49,2.0,135.0,3.0,0,0,sales,low
Vera Delgado,1,0.41,0.46,2.0,128.0,3.0,0,0,accounting,low
Peter Griffin,1,0.38,0.5,2.0,132.0,3.0,0,0,accounting,low
Theodore Potter,1,0.09,0.62,6.0,294.0,4.0,0,0,accounting,low
Bobby Bell,1,0.45,0.57,2.0,134.0,3.0,0,0,hr,low
Micheal Welch,1,0.4,0.51,2.0,145.0,3.0,0,0,hr,low
Bernice Owens,1,0.45,0.55,2.0,140.0,3.0,0,0,hr,low
Delia May,1,0.84,0.87,4.0,246.0,6.0,0,0,hr,low
Travis Thomas,1,0.1,0.94,6.0,255.0,4.0,0,0,technical,low
Chase Fisher,1,0.38,0.46,2.0,137.0,3.0,0,0,technical,low
Lettie McGuire,1,0.45,0.5,2.0,126.0,3.0,0,0,technical,low
Louisa Lucas,1,0.11,0.89,6.0,306.0,4.0,0,0,technical,low
Bradley Marsh,1,0.41,0.54,2.0,152.0,3.0,0,0,technical,low
Edna Norton,1,0.87,0.88,5.0,269.0,5.0,0,0,technical,low
Ollie Oliver,1,0.45,0.48,2.0,158.0,3.0,0,0,technical,low
Lida Sims,1,0.4,0.46,2.0,127.0,3.0,0,0,technical,low
Ethan Lane,1,0.1,0.8,7.0,281.0,4.0,0,0,technical,low
Maude Hunter,1,0.09,0.89,6.0,276.0,4.0,0,0,technical,low
Lida Harvey,1,0.84,0.74,3.0,182.0,4.0,0,0,technical,low
Albert Riley,1,0.4,0.55,2.0,147.0,3.0,0,0,support,low
Alvin Russell,1,0.57,0.7,3.0,273.0,6.0,0,0,support,low
Emily Underwood,1,0.4,0.54,2.0,148.0,3.0,0,0,support,low
Mittie Harris,1,0.43,0.47,2.0,147.0,3.0,0,0,support,low
Chad Thompson,1,0.13,0.78,6.0,152.0,2.0,0,0,support,low
Minnie Alexander,1,0.44,0.55,2.0,135.0,3.0,0,0,support,low
Bradley Roberson,1,0.38,0.55,2.0,134.0,3.0,0,0,support,low
Charlotte Stevenson,1,0.39,0.54,2.0,132.0,3.0,0,0,support,low
Helen Santos,1,0.1,0.92,7.0,307.0,4.0,0,0,support,low
Dollie Hoffman,1,0.37,0.46,2.0,140.0,3.0,0,0,support,low
Gilbert Ballard,1,0.11,0.94,7.0,255.0,4.0,0,0,support,low
Patrick Francis,1,0.1,0.81,6.0,309.0,4.0,0,0,technical,low
Bryan Warner,1,0.38,0.54,2.0,128.0,3.0,0,0,technical,low
Marguerite Benson,1,0.85,1.0,4.0,225.0,5.0,0,0,technical,low
Jon Evans,1,0.85,0.91,5.0,226.0,5.0,0,0,management,medium
Jane Frazier,1,0.11,0.93,7.0,308.0,4.0,0,0,IT,medium
Rosetta Long,1,0.1,0.95,6.0,244.0,5.0,0,0,IT,medium
Andrew Brock,1,0.36,0.56,2.0,132.0,3.0,0,0,IT,medium
Adeline Ramirez,1,0.11,0.94,6.0,286.0,4.0,0,0,IT,medium
Dustin George,1,0.81,0.7,6.0,161.0,4.0,0,0,IT,medium
Emily Bell,1,0.43,0.54,2.0,153.0,3.0,0,0,product_mng,medium
Jesus Hardy,1,0.9,0.98,4.0,264.0,6.0,0,0,product_mng,medium
Amanda Colon,1,0.76,0.86,5.0,223.0,5.0,1,0,product_mng,medium
Lelia Henderson,1,0.43,0.5,2.0,135.0,3.0,0,0,product_mng,medium
Loretta Davidson,1,0.74,0.99,2.0,277.0,3.0,0,0,IT,medium
Marian Carpenter,1,0.09,0.77,5.0,275.0,4.0,0,0,product_mng,medium
Bertha Benson,1,0.45,0.49,2.0,149.0,3.0,0,0,product_mng,high
Philip Griffin,1,0.09,0.87,7.0,295.0,4.0,0,0,product_mng,low
Stephen Hart,1,0.11,0.97,6.0,277.0,4.0,0,0,product_mng,medium
Sue Simmons,1,0.11,0.79,7.0,306.0,4.0,0,0,product_mng,medium
Eva Gibbs,1,0.1,0.83,6.0,295.0,4.0,0,0,product_mng,medium
Troy Powers,1,0.4,0.54,2.0,137.0,3.0,0,0,marketing,medium
Sara Morrison,1,0.43,0.56,2.0,157.0,3.0,0,0,sales,low
Victoria McLaughlin,1,0.39,0.56,2.0,142.0,3.0,0,0,accounting,low
Elmer Cross,1,0.45,0.54,2.0,140.0,3.0,0,0,support,low
Earl Vasquez,1,0.38,0.49,2.0,151.0,3.0,0,0,technical,low
Mittie Abbott,1,0.79,0.59,4.0,139.0,3.0,0,1,management,low
Maude Huff,1,0.84,0.85,4.0,249.0,6.0,0,0,marketing,low
Ivan Hughes,1,0.11,0.77,6.0,291.0,4.0,0,0,marketing,low
Steven Stewart,1,0.11,0.87,6.0,305.0,4.0,0,0,marketing,low
Adele Pittman,1,0.17,0.84,5.0,232.0,3.0,0,0,sales,low
Lulu Moody,1,0.44,0.45,2.0,132.0,3.0,0,0,sales,low
Jacob Jones,1,0.37,0.57,2.0,130.0,3.0,0,0,sales,low
Gary Crawford,1,0.1,0.79,6.0,291.0,4.0,0,0,sales,low
Ernest Salazar,1,0.4,0.5,2.0,130.0,3.0,0,0,sales,low
Eva Caldwell,1,0.89,1.0,5.0,246.0,5.0,0,0,sales,low
Cynthia Cook,1,0.42,0.48,2.0,143.0,3.0,0,0,sales,low
Alta Richards,1,0.46,0.55,2.0,129.0,3.0,0,0,sales,low
Jonathan Ward,1,0.09,0.83,6.0,255.0,4.0,0,0,sales,low
Arthur Hampton,1,0.37,0.51,2.0,155.0,3.0,0,0,sales,low
Alex Harper,1,0.1,0.77,6.0,265.0,4.0,0,0,sales,low
Olga Schneider,1,0.1,0.84,6.0,279.0,4.0,0,0,sales,low
Lucinda Flowers,1,0.11,0.97,6.0,284.0,4.0,0,0,sales,low
Rosalie Nelson,1,0.9,1.0,5.0,221.0,6.0,0,0,sales,medium
Verna Norris,1,0.38,0.52,2.0,154.0,3.0,0,0,sales,medium
Troy Simmons,1,0.36,0.52,2.0,147.0,3.0,0,0,sales,medium
Elva Park,1,0.42,0.46,2.0,150.0,3.0,0,0,sales,medium
Marguerite Webb,1,0.09,0.94,7.0,267.0,4.0,0,0,sales,medium
Olive Stephens,1,0.43,0.52,2.0,158.0,3.0,0,0,sales,medium
Duane Jacobs,1,0.24,0.46,7.0,224.0,5.0,0,0,accounting,medium
Oscar Daniel,1,0.91,1.0,4.0,257.0,5.0,0,0,accounting,medium
Sam Gross,1,0.44,0.5,2.0,148.0,3.0,0,0,accounting,medium
Elmer Leonard,1,0.71,0.87,3.0,177.0,4.0,0,0,hr,medium
Mina Cain,1,0.4,0.49,2.0,155.0,3.0,0,0,hr,medium
Ada Ellis,1,0.43,0.47,2.0,144.0,3.0,0,0,hr,medium
Florence McGee,1,0.09,0.85,6.0,289.0,4.0,0,0,hr,high
Todd Harper,1,0.43,0.52,2.0,160.0,3.0,0,0,technical,low
Cecilia Thornton,1,0.9,0.96,4.0,258.0,5.0,0,0,technical,medium
Keith Dawson,1,0.84,1.0,5.0,234.0,5.0,0,0,technical,medium
Marc Graves,1,0.37,0.48,2.0,137.0,3.0,0,0,technical,medium
Hallie Ferguson,1,0.86,0.68,5.0,263.0,2.0,0,0,technical,medium
Bobby Beck,1,0.11,0.84,6.0,251.0,4.0,0,0,technical,low
Ronald Castillo,1,0.37,0.57,2.0,133.0,3.0,0,0,technical,low
Dean Freeman,1,0.4,0.46,2.0,132.0,3.0,0,0,technical,low
Della Ray,1,0.14,0.62,4.0,158.0,4.0,1,0,technical,low
Jesse Bailey,1,0.4,0.46,2.0,135.0,3.0,0,0,technical,low
Miguel Schwartz,1,0.75,1.0,4.0,216.0,6.0,0,0,technical,low
Lola Flores,1,0.11,0.84,6.0,300.0,5.0,1,0,support,low
Edgar Schmidt,1,0.46,0.49,2.0,138.0,3.0,0,0,support,low
Phoebe Alvarez,1,0.11,0.92,6.0,260.0,4.0,0,0,support,low
Marcus Abbott,1,0.38,0.49,2.0,132.0,3.0,0,0,support,low
Rosie Perkins,1,0.7,0.89,3.0,183.0,5.0,0,0,support,low
Maurice Ross,1,0.09,0.82,6.0,250.0,4.0,0,0,support,low
Alan Miller,1,0.37,0.45,2.0,151.0,3.0,0,0,support,low
Leona Ross,1,0.1,0.83,6.0,292.0,4.0,0,0,support,low
Edward Ruiz,1,0.38,0.57,2.0,140.0,3.0,0,0,support,low
Mario Figueroa,1,0.9,1.0,5.0,221.0,5.0,0,0,support,low
Bertie Perez,1,0.44,0.51,2.0,138.0,3.0,0,0,support,low
Gussie Lamb,1,0.36,0.5,2.0,132.0,3.0,0,0,technical,low
Dora Cortez,1,0.31,0.84,7.0,133.0,5.0,0,0,technical,low
Barry Cobb,1,0.1,0.84,6.0,283.0,4.0,1,0,technical,low
Mitchell Vargas,1,0.42,0.48,2.0,129.0,3.0,0,0,management,low
Olga Holt,1,0.74,1.0,4.0,249.0,5.0,0,0,IT,low
Rosa Fletcher,1,0.73,0.87,5.0,257.0,5.0,0,0,IT,low
Earl Goodwin,1,0.09,0.96,6.0,245.0,4.0,0,0,IT,low
Johanna Cortez,1,0.45,0.53,2.0,155.0,3.0,0,0,IT,low
Nathan Wilkerson,1,0.11,0.8,6.0,256.0,4.0,0,0,IT,low
Corey Fitzgerald,1,0.37,0.47,2.0,152.0,3.0,0,0,product_mng,low
Leonard Graham,1,0.84,0.99,4.0,267.0,5.0,0,0,product_mng,low
Julia Rivera,1,0.41,0.46,2.0,151.0,3.0,0,0,product_mng,low
Teresa Flowers,1,0.76,0.92,4.0,239.0,5.0,0,0,product_mng,low
Ralph Tate,1,0.11,0.87,6.0,306.0,4.0,0,0,IT,low
Joel Chandler,1,0.84,0.88,4.0,263.0,5.0,1,0,marketing,low
Bessie Vega,1,0.39,0.5,2.0,147.0,3.0,0,0,marketing,low
Ora Jones,1,0.11,0.91,6.0,278.0,4.0,0,0,marketing,low
Roy Bell,1,0.45,0.56,2.0,154.0,3.0,0,0,marketing,low
Susie Moss,1,0.37,0.52,2.0,143.0,3.0,0,0,marketing,low
Ralph Reyes,1,0.4,0.52,2.0,155.0,3.0,0,0,marketing,low
Effie Hill,1,0.39,0.48,2.0,160.0,3.0,0,0,sales,low
May Dunn,1,0.11,0.8,6.0,304.0,4.0,0,0,accounting,low
Rosetta Webb,1,0.83,1.0,5.0,240.0,5.0,0,0,support,low
Andrew Rhodes,1,0.11,0.92,6.0,305.0,4.0,0,0,technical,low
Maud Rodriguez,1,0.39,0.5,2.0,136.0,3.0,0,0,management,low
Sally Santiago,1,0.45,0.45,2.0,132.0,3.0,0,0,marketing,low
Elsie Francis,1,0.1,0.95,7.0,301.0,4.0,0,0,marketing,low
Jacob Lyons,1,0.9,0.98,5.0,243.0,6.0,0,0,marketing,low
Ophelia Harper,1,0.45,0.51,2.0,147.0,3.0,0,0,sales,low
Pauline Atkins,1,0.79,0.89,5.0,239.0,5.0,0,0,sales,low
Mattie Woods,1,0.9,0.99,5.0,260.0,5.0,0,0,sales,low
Violet Watson,1,0.11,0.84,7.0,296.0,4.0,0,0,sales,low
Nannie Davis,1,0.43,0.55,2.0,129.0,3.0,0,0,sales,low
Alfred Medina,1,0.31,0.54,5.0,132.0,5.0,0,0,sales,low
Eugenia Stanley,1,0.32,0.5,2.0,135.0,5.0,0,0,sales,low
Henrietta Sparks,1,0.45,0.57,2.0,158.0,3.0,0,0,sales,low
Birdie Campbell,1,0.81,0.99,4.0,259.0,5.0,0,0,sales,low
Harold Gill,1,0.41,0.46,2.0,160.0,3.0,0,1,sales,low
Eugene Tran,1,0.11,0.78,7.0,278.0,4.0,0,0,sales,low
Troy Hogan,1,0.1,0.88,6.0,284.0,4.0,0,0,sales,low
Benjamin Chandler,1,0.7,0.53,2.0,274.0,4.0,0,0,sales,low
Bertie Hanson,1,0.54,0.74,4.0,164.0,2.0,0,0,sales,low
Luis Griffith,1,0.41,0.48,2.0,148.0,3.0,0,0,sales,low
Oscar Nguyen,1,0.38,0.5,2.0,140.0,3.0,0,0,sales,medium
Olga Cohen,1,0.37,0.51,2.0,127.0,3.0,0,0,sales,medium
Lillie Carroll,1,0.11,0.85,6.0,308.0,5.0,0,0,sales,medium
Olga Robinson,1,0.4,0.47,2.0,146.0,3.0,0,0,sales,medium
Marcus Sherman,1,0.1,0.84,6.0,261.0,4.0,0,0,accounting,medium
Gabriel Stewart,1,0.89,0.99,5.0,257.0,5.0,0,0,accounting,medium
Lida Nash,1,0.11,0.8,6.0,285.0,4.0,0,0,accounting,medium
Travis Paul,1,0.36,0.55,2.0,141.0,3.0,0,0,hr,medium
Lizzie Hardy,1,0.4,0.46,2.0,127.0,3.0,0,0,hr,medium
Winifred Nichols,1,0.09,0.85,6.0,297.0,4.0,0,0,hr,medium
Willie Wilson,1,0.4,0.46,2.0,143.0,3.0,0,0,hr,medium
Austin Meyer,1,0.37,0.55,2.0,152.0,3.0,0,0,technical,medium
Callie Cross,1,0.44,0.51,2.0,156.0,3.0,0,0,technical,high
Jesse Adkins,1,0.09,0.8,7.0,283.0,5.0,0,0,technical,low
Alfred Cohen,1,0.92,0.87,4.0,226.0,6.0,1,0,technical,medium
Mary Marsh,1,0.74,0.91,4.0,232.0,5.0,0,0,technical,medium
Gavin Snyder,1,0.09,0.82,6.0,249.0,4.0,0,0,technical,medium
Travis Strickland,1,0.89,0.95,4.0,275.0,5.0,0,0,technical,medium
Bettie Peterson,1,0.09,0.8,6.0,304.0,4.0,0,0,technical,low
Katherine Chavez,1,0.27,0.54,7.0,278.0,3.0,0,0,technical,low
Garrett Hunter,1,0.1,0.91,6.0,287.0,4.0,0,0,technical,low
Tillie Kelley,1,0.1,0.89,7.0,285.0,4.0,0,0,technical,low
Mayme Reed,1,0.77,0.94,5.0,226.0,6.0,0,0,support,low
Dorothy Taylor,1,0.9,0.82,5.0,259.0,5.0,0,0,support,low
Hilda Marshall,1,0.39,0.5,2.0,135.0,3.0,0,0,support,low
Trevor Vasquez,1,0.76,1.0,5.0,219.0,5.0,0,0,support,low
Virginia Santos,1,0.1,0.93,6.0,256.0,4.0,0,0,support,low
Stanley Cruz,1,0.87,0.9,5.0,254.0,6.0,0,0,support,low
Eugenia Johnston,1,0.38,0.5,2.0,153.0,3.0,0,0,support,low
Rebecca Dawson,1,0.77,0.99,5.0,228.0,5.0,0,0,support,low
Ray Cummings,1,0.78,0.87,4.0,228.0,5.0,0,0,support,low
Jim Garza,1,0.44,0.5,2.0,128.0,3.0,0,0,support,low
Rose Ramsey,1,0.38,0.52,2.0,153.0,3.0,0,0,support,low
Francisco Brock,1,0.43,0.46,2.0,156.0,3.0,0,0,technical,low
Lulu Neal,1,0.39,0.5,4.0,294.0,3.0,0,0,technical,low
Andrew Ruiz,1,0.88,1.0,5.0,219.0,5.0,0,0,technical,low
Jimmy Cruz,1,0.45,0.46,2.0,153.0,3.0,0,0,management,low
Benjamin Robertson,1,0.4,0.53,2.0,151.0,3.0,0,0,IT,low
Bobby McGee,1,0.36,0.51,2.0,155.0,3.0,0,0,IT,low
Beulah Murphy,1,0.36,0.48,2.0,158.0,3.0,0,0,IT,low
Duane Evans,1,0.9,0.98,5.0,245.0,5.0,0,0,IT,low
